# Annotation file generated by Gemma
# Generated 08/27/2021
# If you use this file for your research, please cite: 
# Lim et al. (2021) Curation of over 10 000 transcriptomic studies to enable data reuse. 
# Database, baab006 (doi:10.1093/database/baab006). 
# Gemma link for this platform: http://gemma.msl.ubc.ca/ arrays/showArrayDesign.html?id=672
# Generic_human_ensemblIds  Generic platform for Homo sapiens, indexed by Ensembl IDs
# Homo sapiens
ProbeName	GeneSymbols	GeneNames	GOTerms	GemmaIDs	NCBIids
ENSG00000263445	MIR4450	microRNA 4450		8624915	100616299
ENSG00000222009	BTBD19	BTB domain containing 19		395591	149478
ENSG00000131263	RLIM	ring finger protein, LIM domain interacting		272335	51132
ENSG00000174840	PDE12	phosphodiesterase 12		406791	201626
ENSG00000016864	GLT8D1	glycosyltransferase 8 domain containing 1		304501	55830
ENSG00000174839	DENND6A	DENN domain containing 6A		406805	201627
ENSG00000231584	FAHD2CP	fumarylacetoacetate hydrolase domain containing 2C, pseudogene		464738	729234
ENSG00000131495	NDUFA2	NADH:ubiquinone oxidoreductase subunit A2		114775	4695
ENSG00000225932	CTAGE4	CTAGE family member 4		3875773	100128553
ENSG00000275431	LOC101927339	uncharacterized LOC101927339		8800700	101927339
ENSG00000262999	LOC101927131	uncharacterized LOC101927131		8800307	101927131
ENSG00000166813	KIF7	kinesin family member 7		413148	374654
ENSG00000226864	ATE1-AS1	ATE1 antisense RNA 1		3884679	100130887
ENSG00000169738	DCXR	dicarbonyl and L-xylulose reductase		273193	51181
ENSG00000181192	DHTKD1	dehydrogenase E1 and transketolase domain containing 1		298932	55526
ENSG00000094804	CDC6	cell division cycle 6		22048	990
ENSG00000164022	AIMP1	aminoacyl tRNA synthetase complex interacting multifunctional protein 1		192805	9255
ENSG00000114354	TFG	trafficking from ER to golgi regulator		212892	10342
ENSG00000197321	SVIL	supervillin		156692	6840
ENSG00000139218	SCAF11	SR-related CTD associated factor 11		191506	9169
ENSG00000264857	MIR5696	microRNA 5696		8648523	100847007
ENSG00000212127	PRH1-TAS2R14	PRH1-TAS2R14 readthrough		9670235	106707243
ENSG00000204304	PBX2	PBX homeobox 2		121780	5089
ENSG00000164051	CCDC51	coiled-coil domain containing 51		337712	79714
ENSG00000267726	LINC02565	long intergenic non-protein coding RNA 2565		9228931	105372138
ENSG00000185761	ADAMTSL5	ADAMTS like 5		424517	339366
ENSG00000007933	FMO3	flavin containing dimethylaniline monoxygenase 3		48912	2328
ENSG00000101654	RNMT	RNA guanine-7 methyltransferase		183817	8731
ENSG00000161956	SENP3	SUMO specific peptidase 3		253829	26168
ENSG00000265902	MIR4696	microRNA 4696		8625117	100616402
ENSG00000075856	SART3	spliceosome associated factor 3, U4/U6 recycling protein		201284	9733
ENSG00000284138	ATP6V0CP4	ATPase H+ transporting V0 subunit c pseudogene 4		10372292	112436690
ENSG00000235532	LINC00402	long intergenic non-protein coding RNA 402		8574588	100507612
ENSG00000247317	LY6E-DT	LY6E divergent transcript		363169	100133669
ENSG00000251322	SHANK3	SH3 and multiple ankyrin repeat domains 3		364133	85358
ENSG00000134070	IRAK2	interleukin 1 receptor associated kinase 2		79356	3656
ENSG00000104892	KLC3	kinesin light chain 3		394152	147700
ENSG00000177697	CD151	CD151 molecule (Raph blood group)		21722	977
ENSG00000197694	SPTAN1	spectrin alpha, non-erythrocytic 1		154168	6709
ENSG00000116213	WRAP73	WD repeat containing, antisense to TP73		268401	49856
ENSG00000165194	PCDH19	protocadherin 19		316357	57526
ENSG00000132199	ENOSF1	enolase superfamily member 1		299184	55556
ENSG00000259384	GH1	growth hormone 1		53436	2688
ENSG00000198690	FAN1	FANCD2 and FANCI associated nuclease 1		233502	22909
ENSG00000198060	MARCHF5	membrane associated ring-CH-type finger 5		287304	54708
ENSG00000250745	USP17L20	ubiquitin specific peptidase 17 like family member 20		8091106	100287441
ENSG00000155959	VBP1	VHL binding protein 1		167729	7411
ENSG00000278815	VTRNA2-1	vault RNA 2-1		3467125	100126299
ENSG00000164265	SCGB3A2	secretoglobin family 3A member 2		378897	117156
ENSG00000117620	SLC35A3	solute carrier family 35 member A3		242599	23443
ENSG00000223548	ACSL6-AS1	ACSL6 antisense RNA 1		8799700	101927693
ENSG00000265347	MIR4291	microRNA 4291		8506517	100422927
ENSG00000245648	KLRK1-AS1	KLRK1 antisense RNA 1		8797949	101928100
ENSG00000108187	PBLD	phenazine biosynthesis like protein domain containing		324289	64081
ENSG00000198946					
ENSG00000281887	GIMAP1-GIMAP5	GIMAP1-GIMAP5 readthrough		8578134	100527949
ENSG00000070444	MNT	MAX network transcriptional repressor		93001	4335
ENSG00000233355	CHRM3-AS2	CHRM3 antisense RNA 2		8572548	100506915
ENSG00000242943	FLJ37786	uncharacterized LOC642691		447911	642691
ENSG00000229373	LINC00452	long intergenic non-protein coding RNA 452		448695	643365
ENSG00000206532	LOC151760	putative uncharacterized protein LOC151760		397415	151760
ENSG00000184227	ACOT1	acyl-CoA thioesterase 1		446811	641371
ENSG00000120729	MYOT	myotilin		196766	9499
ENSG00000162076	FLYWCH2	FLYWCH family member 2		376581	114984
ENSG00000174450	GOLGA6L2	golgin A6 family like 2		417662	283685
ENSG00000233834	MACC1-DT	MACC1 divergent transcript		8570638	100506098
ENSG00000158480	SPATA2	spermatogenesis associated 2		202879	9825
ENSG00000137273	FOXF2	forkhead box F2		48326	2295
ENSG00000137726	FXYD6	FXYD domain containing ion transport regulator 6		282739	53826
ENSG00000174844	DNAH12	dynein axonemal heavy chain 12		406780	201625
ENSG00000173085	COQ2	coenzyme Q2, polyprenyltransferase		259899	27235
ENSG00000168904	LRRC28	leucine rich repeat containing 28		381727	123355
ENSG00000115993	TRAK2	trafficking kinesin protein 2		331610	66008
ENSG00000144015	TRIM43	tripartite motif containing 43		385962	129868
ENSG00000169427	KCNK9	potassium two pore domain channel subfamily K member 9		275362	51305
ENSG00000162775	RBM15	RNA binding motif protein 15		328536	64783
ENSG00000092067	CEBPE	CCAAT enhancer binding protein epsilon		23353	1053
ENSG00000183856	IQGAP3	IQ motif containing GTPase activating protein 3		384849	128239
ENSG00000100395	L3MBTL2	L3MBTL histone methyl-lysine binding protein 2		351885	83746
ENSG00000166887	VPS39	VPS39 subunit of HOPS complex		240808	23339
ENSG00000241015	TPM3P9	tropomyosin 3 pseudogene 9		394242	147804
ENSG00000164151	ICE1	interactor of little elongation complex ELL subunit 1		241530	23379
ENSG00000235954	TTC28-AS1	TTC28 antisense RNA 1		420289	284900
ENSG00000110330	BIRC2	baculoviral IAP repeat containing 2		7811	329
ENSG00000207991	MIR601	microRNA 601		460032	693186
ENSG00000175104	TRAF6	TNF receptor associated factor 6		163947	7189
ENSG00000239445	ST3GAL6-AS1	ST3GAL6 antisense RNA 1		8762838	100874207
ENSG00000050393	MCUR1	mitochondrial calcium uniporter regulator 1		323514	63933
ENSG00000156110	ADK	adenosine kinase		3586	132
ENSG00000250095	NREP-AS1	NREP antisense RNA 1		8722920	100873948
ENSG00000071242	RPS6KA2	ribosomal protein S6 kinase A2		144114	6196
ENSG00000202477	SNORD25	small nucleolar RNA, C/D box 25		193373	9303
ENSG00000168959	GRM5	glutamate metabotropic receptor 5		57634	2915
ENSG00000140848	CPNE2	copine 2		409967	221184
ENSG00000265142					
ENSG00000224008	LINC01441	long intergenic non-protein coding RNA 1441		8799916	101927796
ENSG00000116824	CD2	CD2 molecule		20033	914
ENSG00000225595	LINC01623	long intergenic non-protein coding RNA 1623		439155	401242
ENSG00000070831	CDC42	cell division cycle 42		22254	998
ENSG00000104979	C19orf53	chromosome 19 open reading frame 53		263264	28974
ENSG00000232348	LINC00279	long intergenic non-protein coding RNA 279		8722946	100873963
ENSG00000260394	STUB1-DT	STUB1 divergent transcript		9224659	105371184
ENSG00000180881	CAPS2	calcyphosine 2		360199	84698
ENSG00000120254	MTHFD1L	methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 1 like		249601	25902
ENSG00000259094	LOC105373580	uncharacterized LOC105373580		9235390	105373580
ENSG00000177359	LOC100509445	uncharacterized LOC100509445		8576708	100509445
ENSG00000158578	ALAS2	5'-aminolevulinate synthase 2		5169	212
ENSG00000171206	TRIM8	tripartite motif containing 8		348284	81603
ENSG00000241832	CECR3	cat eye syndrome chromosome region, candidate 3		261656	27442
ENSG00000227533	SLC2A1-DT	SLC2A1 divergent transcript		442651	440584
ENSG00000184110	EIF3C	eukaryotic translation initiation factor 3 subunit C		182450	8663
ENSG00000203804	ADAMTSL4-AS1	ADAMTSL4 antisense RNA 1		446371	574406
ENSG00000090512	FETUB	fetuin B		257315	26998
ENSG00000173124	ACSM6	acyl-CoA synthetase medium chain family member 6		391341	142827
ENSG00000122547	EEPD1	endonuclease/exonuclease/phosphatase family domain containing 1		346474	80820
ENSG00000197079	KRT35	keratin 35		84028	3886
ENSG00000124333	VAMP7	vesicle associated membrane protein 7		156768	6845
ENSG00000206418	RAB12	RAB12, member RAS oncogene family		406711	201475
ENSG00000065970	FOXJ2	forkhead box J2		304115	55810
ENSG00000123411	IKZF4	IKAROS family zinc finger 4		326211	64375
ENSG00000245864	MEF2C-AS2	MEF2C antisense RNA 2		10181345	109729137
ENSG00000158552	ZFAND2B	zinc finger AN1-type containing 2B		386410	130617
ENSG00000222019	URAHP	urate (hydroxyiso-) hydrolase, pseudogene		3804841	100130015
ENSG00000261121	LINC02473	long intergenic non-protein coding RNA 2473		9669663	107986266
ENSG00000265373	MIR3180-2	microRNA 3180-2		8506576	100422956
ENSG00000170684	ZNF296	zinc finger protein 296		401531	162979
ENSG00000122359	ANXA11	annexin A11		7379	311
ENSG00000171872	KLF17	Kruppel like factor 17		384818	128209
ENSG00000257726	LOC101928225	uncharacterized LOC101928225		8797848	101928225
ENSG00000224490	TTC21B-AS1	TTC21B antisense RNA 1		8570720	100506134
ENSG00000134389	CFHR5	complement factor H related 5		347448	81494
ENSG00000205143	ARID3C	AT-rich interaction domain 3C		389204	138715
ENSG00000092529	CAPN3	calpain 3		17981	825
ENSG00000102910	LONP2	lon peptidase 2, peroxisomal		351915	83752
ENSG00000140718	FTO	FTO alpha-ketoglutarate dependent dioxygenase		332827	79068
ENSG00000199262					
ENSG00000138744	NAAA	N-acylethanolamine acid amidase		259306	27163
ENSG00000196705	ZNF431	zinc finger protein 431		404012	170959
ENSG00000264902	MIR5701-3	microRNA 5701-3		9152726	103504741
ENSG00000177868	SVBP	small vasohibin binding protein		430024	374969
ENSG00000150165					
ENSG00000187735	TCEA1	transcription elongation factor A1		158362	6917
ENSG00000104903	LYL1	LYL1 basic helix-loop-helix family member		87552	4066
ENSG00000134779	TPGS2	tubulin polyglutamylase complex subunit 2		250307	25941
ENSG00000115718	PROC	protein C, inactivator of coagulation factors Va and VIIIa		132438	5624
ENSG00000264999	MIR5089	microRNA 5089		8648501	100847067
ENSG00000255568	BRWD1-AS2	BRWD1 antisense RNA 2		414754	103091865
ENSG00000108094	CUL2	cullin 2		178557	8453
ENSG00000120280	TASL	TLR adaptor interacting with endolysosomal SLC15A4		344187	80231
ENSG00000187191	DAZ3	deleted in azoospermia 3		312115	57054
ENSG00000174306	ZHX3	zinc fingers and homeoboxes 3		235682	23051
ENSG00000196653	ZNF502	zinc finger protein 502		368987	91392
ENSG00000184991	TTTY13	testis-specific transcript, Y-linked 13		352343	83868
ENSG00000130748	TMEM160	transmembrane protein 160		291175	54958
ENSG00000265252	MIR3132	microRNA 3132		8506734	100423039
ENSG00000247970	LOC100507108	uncharacterized LOC100507108		8572984	100507108
ENSG00000207973	MIR589	microRNA 589		460020	693174
ENSG00000143303	METTL25B	methyltransferase like 25B		271436	51093
ENSG00000167747	C19orf48	multidrug resistance-related protein		360886	84798
ENSG00000274749	KRTAP7-1	keratin associated protein 7-1		423420	337878
ENSG00000137574	TGS1	trimethylguanosine synthase 1		373444	96764
ENSG00000265986	MIR4735	microRNA 4735		8625043	100616363
ENSG00000131773	KHDRBS3	KH RNA binding domain containing, signal transduction associated 3		219598	10656
ENSG00000235385	LINC02154	long intergenic non-protein coding RNA 2154		10181389	109729169
ENSG00000265215	MIR4269	microRNA 4269		8506742	100423043
ENSG00000170920	OR7G3	olfactory receptor family 7 subfamily G member 3		435732	390883
ENSG00000204060	FOXO6	forkhead box O6		3889208	100132074
ENSG00000250772	LINC01365	long intergenic non-protein coding RNA 1365		8801222	101927007
ENSG00000259004	LINC02285	long intergenic non-protein coding RNA 2285		8999555	101929422
ENSG00000004846	ABCB5	ATP binding cassette subfamily B member 5		425328	340273
ENSG00000101605	MYOM1	myomesin 1		183907	8736
ENSG00000023697	DERA	deoxyribose-phosphate aldolase		270963	51071
ENSG00000249297	LINC02174	long intergenic non-protein coding RNA 2174		9253143	105377536
ENSG00000265142	MIR133A1HG	MIR133A1 host gene		9001745	102723167
ENSG00000154025	SLC5A10	solute carrier family 5 member 10		382958	125206
ENSG00000184545	DUSP8	dual specificity phosphatase 8		38610	1850
ENSG00000187097	ENTPD5	ectonucleoside triphosphate diphosphohydrolase 5 (inactive)		20986	957
ENSG00000142949	PTPRF	protein tyrosine phosphatase receptor type F		136217	5792
ENSG00000150433	TMEM218	transmembrane protein 218		408814	219854
ENSG00000256092	LOC100293704	serine/arginine repetitive matrix protein 3-like		8100583	100293704
ENSG00000224153	LINC02054	long intergenic non-protein coding RNA 2054		9238472	105374250
ENSG00000147183	CPXCR1	CPX chromosome region candidate 1		282177	53336
ENSG00000088727	KIF9	kinesin family member 9		325004	64147
ENSG00000074219	TEAD2	TEA domain transcription factor 2		178765	8463
ENSG00000164327	RICTOR	RPTOR independent companion of MTOR complex 2		412319	253260
ENSG00000244057	LCE3C	late cornified envelope 3C		428783	353144
ENSG00000218109	KIRREL3-AS3	KIRREL3 antisense RNA 3		416548	283165
ENSG00000122971	ACADS	acyl-CoA dehydrogenase short chain		1450	35
ENSG00000167139	TBC1D21	TBC1 domain family member 21		401097	161514
ENSG00000182087	TMEM259	transmembrane protein 259		368849	91304
ENSG00000108559	NUP88	nucleoporin 88		118984	4927
ENSG00000112658	SRF	serum response factor		154487	6722
ENSG00000104888	SLC17A7	solute carrier family 17 member 7		311959	57030
ENSG00000088367	EPB41L1	erythrocyte membrane protein band 4.1 like 1		42907	2036
ENSG00000057468	MSH4	mutS homolog 4		93805	4438
ENSG00000103423	DNAJA3	DnaJ heat shock protein family (Hsp40) member A3		190132	9093
ENSG00000173338	KCNK7	potassium two pore domain channel subfamily K member 7		207857	10089
ENSG00000228564	LINC01005	long intergenic non-protein coding RNA 1005		8570507	100506050
ENSG00000179455	MKRN3	makorin ring finger protein 3		171205	7681
ENSG00000200801	SNORD115-28	small nucleolar RNA, C/D box 115-28		3156980	100036565
ENSG00000243406	MRPS31P5	mitochondrial ribosomal protein S31 pseudogene 5		8762637	100887750
ENSG00000235665	LINC00298	long intergenic non-protein coding RNA 298		424901	339788
ENSG00000169059	VCX3A	variable charge X-linked 3A		277917	51481
ENSG00000162377	COA7	cytochrome c oxidase assembly factor 7		330959	65260
ENSG00000207931	MIR577	microRNA 577		460008	693162
ENSG00000225546	LINC02476	long intergenic non-protein coding RNA 2476		9244241	105375475
ENSG00000267251	LOC100506089	uncharacterized LOC100506089		8570617	100506089
ENSG00000233760	LOC100506289	uncharacterized LOC100506289		8571072	100506289
ENSG00000260386	LDC1P	leucine decarboxylase 1, pseudogene		395286	149086
ENSG00000167106	FAM102A	family with sequence similarity 102 member A		437172	399665
ENSG00000137720	C11orf1	chromosome 11 open reading frame 1		328357	64776
ENSG00000235300	SKAP1-AS2	SKAP1 antisense RNA 2		9227464	105371807
ENSG00000104938	CLEC4M	C-type lectin domain family 4 member M		212796	10332
ENSG00000239718	HLTF-AS1	HLTF antisense RNA 1		8722913	100873945
ENSG00000207963	MIR569	microRNA 569		460001	693154
ENSG00000263584	MIR4480	microRNA 4480		8624620	100616151
ENSG00000189334	S100A14	S100 calcium binding protein A14		314851	57402
ENSG00000280560	LINC01374	long intergenic non-protein coding RNA 1374		9256806	105378425
ENSG00000111832	RWDD1	RWD domain containing 1		276732	51389
ENSG00000243587					
ENSG00000135720	DYNC1LI2	dynein cytoplasmic 1 light intermediate chain 2		37073	1783
ENSG00000032219	ARID4A	AT-rich interaction domain 4A		138932	5926
ENSG00000083067	TRPM3	transient receptor potential cation channel subfamily M member 3		342264	80036
ENSG00000188029	CTSL3P	cathepsin L family member 3, pseudogene		436762	392360
ENSG00000112706	IMPG1	interphotoreceptor matrix proteoglycan 1		78713	3617
ENSG00000277391	MIR6881	microRNA 6881		9001144	102465530
ENSG00000173451	THAP2	THAP domain containing 2		350794	83591
ENSG00000104833	TUBB4A	tubulin beta 4A class IVa		213806	10382
ENSG00000185899	TAS2R60	taste 2 receptor member 60		423730	338398
ENSG00000079112	CDH17	cadherin 17		22553	1015
ENSG00000265879	MIR4748	microRNA 4748		8625163	100616425
ENSG00000260958	LOC105371200	uncharacterized LOC105371200		9224703	105371200
ENSG00000170923	OR7G2	olfactory receptor family 7 subfamily G member 2		435723	390882
ENSG00000110244	APOA4	apolipoprotein A4		8052	337
ENSG00000074935	TUBE1	tubulin epsilon 1		273097	51175
ENSG00000164651	SP8	Sp8 transcription factor		410755	221833
ENSG00000174837	ADGRE1	adhesion G protein-coupled receptor E1		42312	2015
ENSG00000231527	FAM27C	family with sequence similarity 27 member C		1101219	100132948
ENSG00000242612	DECR2	2,4-dienoyl-CoA reductase 2		252407	26063
ENSG00000255920	CCND2-AS1	CCND2 antisense RNA 1		9110892	103752584
ENSG00000128346	C22orf23	chromosome 22 open reading frame 23		359514	84645
ENSG00000104774	MAN2B1	mannosidase alpha class 2B member 1		88554	4125
ENSG00000128016	ZFP36	ZFP36 ring finger protein		170000	7538
ENSG00000106341	PPP1R17	protein phosphatase 1 regulatory subunit 17		222396	10842
ENSG00000263593	MIR4804	microRNA 4804		8624622	100616152
ENSG00000162630	B3GALT2	beta-1,3-galactosyltransferase 2		183324	8707
ENSG00000256262	USP30-AS1	USP30 antisense RNA 1		3888027	100131733
ENSG00000237973	MTCO1P12	MT-CO1 pseudogene 12		9673926	107075141
ENSG00000111361	EIF2B1	eukaryotic translation initiation factor 2B subunit alpha		41330	1967
ENSG00000133739	LRRCC1	leucine rich repeat and coiled-coil centrosomal protein 1		364835	85444
ENSG00000226807	MROH5	maestro heat like repeat family member 5 (gene/pseudogene)		434237	389690
ENSG00000286821	LOC112268472	uncharacterized LOC112268472		10372142	112268472
ENSG00000115687	PASK	PAS domain containing serine/threonine kinase		237788	23178
ENSG00000100290	BIK	BCL2 interacting killer		13890	638
ENSG00000091831	ESR1	estrogen receptor 1		43987	2099
ENSG00000064490	RFXANK	regulatory factor X associated ankyrin containing protein		181681	8625
ENSG00000207988	MIR576	microRNA 576		460007	693161
ENSG00000260963	LOC105371264	uncharacterized LOC105371264		9224981	105371264
ENSG00000207956	MIR579	microRNA 579		460010	693164
ENSG00000253545	IGHV3-52	immunoglobulin heavy variable 3-52 (pseudogene)		261991	28421
ENSG00000133800	LYVE1	lymphatic vessel endothelial hyaluronan receptor 1		223209	10894
ENSG00000262920	LOC105371426	uncharacterized LOC105371426		9225695	105371426
ENSG00000110245	APOC3	apolipoprotein C3		8245	345
ENSG00000263818	RDM1P5	RDM1 pseudogene 5		3886534	100131347
ENSG00000127329	PTPRB	protein tyrosine phosphatase receptor type B		136021	5787
ENSG00000213085	CFAP45	cilia and flagella associated protein 45		247593	25790
ENSG00000136560	TANK	TRAF family member associated NFKB activator		206274	10010
ENSG00000182974					
ENSG00000226203	LINC01733	long intergenic non-protein coding RNA 1733		8801453	101926955
ENSG00000207653	MIR558	microRNA 558		1101640	693143
ENSG00000110876	SELPLG	selectin P ligand		147969	6404
ENSG00000107937	GTPBP4	GTP binding protein 4		244493	23560
ENSG00000154478	GPR26	G protein-coupled receptor 26		56271	2849
ENSG00000124257	NEURL2	neuralized E3 ubiquitin protein ligase 2		390771	140825
ENSG00000228727	SAPCD1	suppressor APC domain containing 1		439165	401251
ENSG00000233008	LINC01725	long intergenic non-protein coding RNA 1725		8799508	101927587
ENSG00000255179	LOC100506238	uncharacterized LOC100506238		8570956	100506238
ENSG00000119227	PIGZ	phosphatidylinositol glycan anchor biosynthesis class Z		344248	80235
ENSG00000254911	SCARNA9L	small Cajal body-specific RNA 9 like		3896272	100158262
ENSG00000197549	PRAMENP	PRAME N-terminal like, pseudogene		455157	649179
ENSG00000161267	BDH1	3-hydroxybutyrate dehydrogenase 1		13499	622
ENSG00000136861	CDK5RAP2	CDK5 regulatory subunit associated protein 2		303046	55755
ENSG00000205903	ZNF316	zinc finger protein 316		1105348	100131017
ENSG00000141255	SPATA22	spermatogenesis associated 22		360103	84690
ENSG00000150867	PIP4K2A	phosphatidylinositol-5-phosphate 4-kinase type 2 alpha		126203	5305
ENSG00000261455	LINC01003	long intergenic non-protein coding RNA 1003		3876807	100128822
ENSG00000116670	MAD2L2	mitotic arrest deficient 2 like 2		215490	10459
ENSG00000070367	EXOC5	exocyst complex component 5		219244	10640
ENSG00000165699	TSC1	TSC complex subunit 1		164380	7248
ENSG00000196139	AKR1C3	aldo-keto reductase family 1 member C3		182028	8644
ENSG00000167123	CERCAM	cerebral endothelial cell adhesion molecule		272610	51148
ENSG00000088812	ATRN	attractin		178604	8455
ENSG00000068650	ATP11A	ATPase phospholipid transporting 11A		239256	23250
ENSG00000188994	ZNF292	zinc finger protein 292		235393	23036
ENSG00000185155	MIXL1	Mix paired-like homeobox		352593	83881
ENSG00000249073	WSPAR	WNT signaling pathway activating non-coding RNA		9262439	105664404
ENSG00000167384	ZNF180	zinc finger protein 180		171676	7733
ENSG00000079337	RAPGEF3	Rap guanine nucleotide exchange factor 3		214450	10411
ENSG00000162729	IGSF8	immunoglobulin superfamily member 8		371870	93185
ENSG00000127054	INTS11	integrator complex subunit 11		291407	54973
ENSG00000152642	GPD1L	glycerol-3-phosphate dehydrogenase 1 like		237686	23171
ENSG00000215812	ZNF847P	zinc finger protein 847, pseudogene		440034	401983
ENSG00000111676	ATN1	atrophin 1		38000	1822
ENSG00000172243	CLEC7A	C-type lectin domain containing 7A		327100	64581
ENSG00000177058	SLC38A9	solute carrier family 38 member 9		398239	153129
ENSG00000156599	ZDHHC5	zinc finger DHHC-type palmitoyltransferase 5		249955	25921
ENSG00000121274	TENT4B	terminal nucleotidyltransferase 4B		325715	64282
ENSG00000092445	TYRO3	TYRO3 protein tyrosine kinase		165586	7301
ENSG00000207601	MIR611	microRNA 611		460042	693196
ENSG00000142279	WTIP	WT1 interacting protein		383612	126374
ENSG00000230525	LINC01799	long intergenic non-protein coding RNA 1799		8779686	101060019
ENSG00000147081	AKAP4	A-kinase anchoring protein 4		186341	8852
ENSG00000163081	CCDC140	CCDC140 long non-coding RNA		397012	151278
ENSG00000167941	SOST	sclerostin		269957	50964
ENSG00000144381	HSPD1	heat shock protein family D (Hsp60) member 1		73724	3329
ENSG00000182584	ACTL10	actin like 10		403652	170487
ENSG00000170866	LILRA3	leukocyte immunoglobulin like receptor A3		225884	11026
ENSG00000215910	LOC100506310	uncharacterized protein C1orf167-like		8570672	100506310
ENSG00000269904	MAP2K4P1	mitogen-activated protein kinase kinase 4 pseudogene 1		389412	139201
ENSG00000139287	TPH2	tryptophan hydroxylase 2		380720	121278
ENSG00000180318	ALX1	ALX homeobox 1		175231	8092
ENSG00000235249					
ENSG00000178502	KLHL11	kelch like family member 11		294696	55175
ENSG00000223850	MYCNUT	MYCN upstream transcript		9110880	103752554
ENSG00000134532	SOX5	SRY-box transcription factor 5		153296	6660
ENSG00000267014	LINC01532	long intergenic non-protein coding RNA 1532		8569957	100505835
ENSG00000005810	MYCBP2	MYC binding protein 2		236119	23077
ENSG00000125901	MRPS26	mitochondrial ribosomal protein S26		329854	64949
ENSG00000166292	TMEM100	transmembrane protein 100		296519	55273
ENSG00000181733	OR2Z1	olfactory receptor family 2 subfamily Z member 1		419442	284383
ENSG00000168016	TRANK1	tetratricopeptide repeat and ankyrin repeat containing 1		203772	9881
ENSG00000272674	PCDHB16	protocadherin beta 16		319031	57717
ENSG00000177889	UBE2N	ubiquitin conjugating enzyme E2 N		166255	7334
ENSG00000178645	C10orf53	chromosome 10 open reading frame 53		416149	282966
ENSG00000203441	LINC00449	long intergenic non-protein coding RNA 449		9692878	106478991
ENSG00000111707	SUDS3	SDS3 homolog, SIN3A corepressor complex component		326801	64426
ENSG00000265695	MIR3064	microRNA 3064		8625089	100616387
ENSG00000233384	CNIH3-AS2	CNIH3 antisense RNA 2		9003868	102723817
ENSG00000207729	MIR556	microRNA 556		459991	693141
ENSG00000106049	HIBADH	3-hydroxyisobutyrate dehydrogenase		227405	11112
ENSG00000137714	FDX1	ferredoxin 1		46772	2230
ENSG00000145536	ADAMTS16	ADAM metallopeptidase with thrombospondin type 1 motif 16		403875	170690
ENSG00000167654	ATCAY	ATCAY kinesin light chain interacting caytaxin		363944	85300
ENSG00000072832	CRMP1	collapsin response mediator protein 1		29722	1400
ENSG00000203711	LINC02901	long intergenic non-protein coding RNA 2901		434031	100130967
ENSG00000207771	MIR550A1	microRNA 550a-1		459983	693133
ENSG00000207750	MIR553	microRNA 553		459988	693138
ENSG00000109111	SUPT6H	SPT6 homolog, histone chaperone and transcription elongation factor		156500	6830
ENSG00000148346	LCN2	lipocalin 2		85140	3934
ENSG00000084733	RAB10	RAB10, member RAS oncogene family		223129	10890
ENSG00000159713	TPPP3	tubulin polymerization promoting protein family member 3		280728	51673
ENSG00000250529	LINC02121	long intergenic non-protein coding RNA 2121		9240259	105374631
ENSG00000214510	SPINK13	serine peptidase inhibitor Kazal type 13		398279	153218
ENSG00000119965	C10orf88	chromosome 10 open reading frame 88		341781	80007
ENSG00000207873	MIR513A1	microRNA 513a-1		446478	574509
ENSG00000235438	LOC105370105	uncharacterized LOC105370105		9219599	105370105
ENSG00000207720	MIR555	microRNA 555		459990	693140
ENSG00000248529	LOC101928651	uncharacterized LOC101928651		8798310	101928651
ENSG00000228338	LINC01784	long intergenic non-protein coding RNA 1784		9249835	105376745
ENSG00000265845	LOC101927018	uncharacterized LOC101927018		8801229	101927018
ENSG00000112874	NUDT12	nudix hydrolase 12		350876	83594
ENSG00000072736	NFATC3	nuclear factor of activated T cells 3		116236	4775
ENSG00000135638	EMX1	empty spiracles homeobox 1		42326	2016
ENSG00000044012	GUCA2B	guanylate cyclase activator 2B		58818	2981
ENSG00000229571	PRAMEF25	PRAME family member 25		444258	441873
ENSG00000253007	SNORA50B	small nucleolar RNA, H/ACA box 50B		9672836	109616998
ENSG00000164082	GRM2	glutamate metabotropic receptor 2		57580	2912
ENSG00000225765	LINC01831	long intergenic non-protein coding RNA 1831		8800694	101927331
ENSG00000257279	LOC100506551	uncharacterized LOC100506551		8571665	100506551
ENSG00000205850	PCOTH	prostate and testis expressed opposite C1QTNF9B and MIPEP		445992	542767
ENSG00000112592	TBP	TATA-box binding protein		158180	6908
ENSG00000105640	RPL18A	ribosomal protein L18a		142875	6142
ENSG00000134595	SOX3	SRY-box transcription factor 3		153263	6658
ENSG00000070731	ST6GALNAC2	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2		218609	10610
ENSG00000186297	GABRA5	gamma-aminobutyric acid type A receptor subunit alpha5		51045	2558
ENSG00000239779	WBP1	WW domain binding protein 1		244471	23559
ENSG00000197580	BCO2	beta-carotene oxygenase 2		352472	83875
ENSG00000176371	ZSCAN2	zinc finger and SCAN domain containing 2		291785	54993
ENSG00000031081	ARHGAP31	Rho GTPase activating protein 31		316222	57514
ENSG00000199489	SNORD115-25	small nucleolar RNA, C/D box 115-25		3156928	100033801
ENSG00000207776	MIR551A	microRNA 551a		459985	693135
ENSG00000260917	LOC103344931	uncharacterized LOC103344931		9110700	103344931
